Date;Open;High;Low;Close;Volume
12.10.77;711200;712400;711000;711500;0
13.10.77;711700;712000;709800;711000;0
14.10.77;711400;713700;711200;713600;0
17.10.77;714800;715700;713900;715600;0
18.10.77;714100;715200;713800;713800;0
19.10.77;715900;716200;711600;711700;0
20.10.77;713000;714300;712300;714000;0
21.10.77;714800;715900;713800;715800;0
24.10.77;716800;718300;716600;718100;0
25.10.77;717200;718100;716400;718000;0
26.10.77;717400;717400;715500;715600;0
27.10.77;714300;714900;712000;713200;0
28.10.77;714200;714500;713300;713500;0
31.10.77;713800;715200;713600;714200;0
01.11.77;715300;715600;714300;715100;0
02.11.77;714400;715000;713200;714900;0
03.11.77;716300;717700;716300;717600;0
04.11.77;717900;720000;717700;719800;0
07.11.77;719100;719400;717700;717700;0
08.11.77;716100;719200;716100;719000;0
09.11.77;721200;721400;719600;719700;0
10.11.77;720100;720400;719100;720200;0
11.11.77;721100;721300;719700;720400;0
14.11.77;718200;718200;715500;715800;0
15.11.77;716000;716100;713000;715000;0
16.11.77;712400;712900;709000;709900;0
17.11.77;710500;712300;709600;712100;0
18.11.77;712600;713900;712500;713000;0
21.11.77;708500;709000;706200;706700;0
22.11.77;706800;708600;706300;707400;0
23.11.77;711000;711200;709800;710100;0
25.11.77;709600;711000;709100;711000;0
28.11.77;712400;713200;711500;712300;0
29.11.77;711100;712100;710200;712100;0
30.11.77;711400;712200;711400;711700;0
01.12.77;712100;712400;709000;709400;0
02.12.77;709600;710400;709500;709800;0
05.12.77;710700;711500;710700;711400;0
06.12.77;713000;713000;710900;711500;0
07.12.77;711500;714000;711500;713300;0
08.12.77;711800;713000;711500;711900;0
09.12.77;710200;710900;709900;709900;0
12.12.77;710100;710100;706900;707100;0
13.12.77;707900;709600;707900;709500;0
14.12.77;711500;711800;710300;711600;0
15.12.77;710700;711900;710000;711500;0
16.12.77;710700;712100;710700;711700;0
19.12.77;711100;711800;710500;711000;0
20.12.77;711500;711800;710100;711700;0
21.12.77;711900;712500;710500;711400;0
22.12.77;711100;713700;710500;713100;0
23.12.77;713100;715000;713100;714900;0
27.12.77;715000;716800;715000;716400;0
28.12.77;716100;717000;716000;716400;0
29.12.77;717500;718100;717400;717900;0
30.12.77;717000;718300;716100;717700;0
03.01.78;720200;724000;720200;723400;0
04.01.78;724600;724600;717600;718300;0
05.01.78;717100;722000;716100;721100;0
06.01.78;721100;722300;719100;721700;0
09.01.78;720800;723900;720800;723800;0
10.01.78;725400;725800;723200;723300;0
11.01.78;724400;725700;723000;725500;0
12.01.78;725500;725700;722300;723100;0
13.01.78;723800;726800;723300;726100;0
16.01.78;727000;727300;725500;726800;0
17.01.78;724100;724900;723200;724500;0
18.01.78;723300;724300;722200;722900;0
19.01.78;724100;724700;723700;724300;0
23.01.78;726200;728600;726100;727500;0
24.01.78;728400;728500;726500;727400;0
25.01.78;728400;729100;727100;727300;0
26.01.78;726600;727000;725500;726800;0
27.01.78;727200;727800;725200;725400;0
30.01.78;725900;726800;724100;724800;0
31.01.78;726100;727100;725800;727000;0
01.02.78;727500;727500;725700;726100;0
02.02.78;724900;725400;723300;724300;0
03.02.78;725000;725400;724700;724800;0
06.02.78;725500;725800;725200;725600;0
08.02.78;724400;724800;723500;724000;0
09.02.78;722600;724600;721700;724500;0
10.02.78;724500;726600;724300;726100;0
13.02.78;727100;728200;727000;727800;0
14.02.78;727600;727900;726500;727300;0
15.02.78;728800;730100;728100;730100;0
16.02.78;729900;731000;729000;730600;0
17.02.78;729100;730800;728900;729300;0
21.02.78;731100;732100;730600;731100;0
22.02.78;730900;731500;729500;730100;0
23.02.78;732100;733000;731800;732700;0
24.02.78;733900;733900;729000;729600;0
27.02.78;730600;731200;729000;730800;0
28.02.78;731800;732600;731300;732500;0
01.03.78;733000;733000;730800;732100;0
02.03.78;733600;734100;732700;733100;0
03.03.78;732600;733300;731800;732700;0
06.03.78;732900;735300;732900;735200;0
07.03.78;735100;738000;734800;737300;0
08.03.78;739800;740900;738400;738800;0
09.03.78;736800;738200;736100;736200;0
10.03.78;735000;737000;734200;737000;0
13.03.78;735100;737600;734400;737500;0
14.03.78;737200;737900;734100;734300;0
15.03.78;735300;735700;730800;731800;0
16.03.78;733100;734100;730900;733800;0
17.03.78;732100;732600;729400;730000;0
20.03.78;727900;728900;723800;724100;0
21.03.78;724300;726700;724300;725300;0
22.03.78;727100;729300;726900;728400;0
23.03.78;727400;729000;726200;728900;0
27.03.78;729400;731800;729300;731300;0
28.03.78;731600;732200;729500;730700;0
29.03.78;729200;729200;727100;727400;0
30.03.78;727600;729400;726800;728800;0
31.03.78;729700;732500;729600;732200;0
03.04.78;731500;731700;724700;725900;0
04.04.78;728100;728100;722400;725400;0
05.04.78;725900;727100;725100;726600;0
06.04.78;728100;728700;727300;728700;0
07.04.78;726200;726800;725800;725800;0
10.04.78;726100;727100;726100;726800;0
11.04.78;727300;728500;727100;728300;0
12.04.78;727300;728400;726800;727700;0
13.04.78;726100;726500;725200;726200;0
14.04.78;725800;725800;724100;724900;0
17.04.78;721400;721900;719700;719700;0
18.04.78;720500;721800;720500;721500;0
19.04.78;722400;722800;721100;721200;0
20.04.78;715600;718600;714900;718300;0
21.04.78;718400;719400;718100;718400;0
24.04.78;715900;716800;715100;715300;0
25.04.78;715100;716300;713700;715300;0
26.04.78;716600;716900;714900;716300;0
27.04.78;717400;718700;717400;718600;0
28.04.78;718400;718700;717400;717500;0
01.05.78;717200;717400;716200;716700;0
02.05.78;716400;717700;716100;717600;0
03.05.78;717900;719600;717900;719100;0
04.05.78;720900;721800;720800;721000;0
05.05.78;720500;721200;720200;720900;0
08.05.78;720100;720100;719200;719500;0
09.05.78;719800;720800;719500;719700;0
10.05.78;720700;721900;720500;721800;0
11.05.78;723900;723900;720900;721300;0
12.05.78;722200;722300;721100;721300;0
15.05.78;722400;723600;721900;723500;0
16.05.78;723700;725000;722300;724500;0
17.05.78;724100;725400;723800;724100;0
18.05.78;724400;725900;724300;725900;0
19.05.78;726300;726400;725100;725500;0
22.05.78;726100;726900;725800;726800;0
23.05.78;726700;729100;726600;728700;0
24.05.78;726900;727600;726200;726300;0
25.05.78;726300;727300;724900;727200;0
26.05.78;725900;727000;725400;726700;0
30.05.78;729100;731100;728800;730800;0
31.05.78;732000;732600;730900;731200;0
01.06.78;730100;731500;729800;730900;0
02.06.78;731400;732600;729500;729600;0
05.06.78;729600;730100;728300;728500;0
06.06.78;728400;729300;727400;729100;0
07.06.78;729700;730300;726900;727600;0
08.06.78;729300;729900;728600;728900;0
09.06.78;727700;728400;727400;728400;0
12.06.78;727700;728400;727300;728000;0
13.06.78;728700;730700;728700;730600;0
14.06.78;731400;731400;730100;730100;0
15.06.78;729300;731000;729100;731000;0
16.06.78;731800;732600;731400;732600;0
19.06.78;731600;733500;731600;733500;0
20.06.78;734100;734800;732900;732900;0
21.06.78;733400;734300;732700;732800;0
22.06.78;732300;733100;731200;733100;0
23.06.78;732800;733800;732400;732600;0
26.06.78;732900;733000;731400;731600;0
27.06.78;732400;732400;730400;731600;0
28.06.78;732400;732600;731000;731100;0
29.06.78;730800;731100;728500;728800;0
30.06.78;728500;729400;727600;728500;0
03.07.78;728900;730200;728900;729700;0
05.07.78;730200;730400;729300;729800;0
06.07.78;729200;729200;728200;728700;0
07.07.78;729500;731700;729500;731400;0
10.07.78;731900;733200;731800;732300;0
11.07.78;731700;731700;731200;731700;0
12.07.78;732100;732400;731900;732300;0
13.07.78;732500;733000;730900;731200;0
14.07.78;731800;731800;731000;731700;0
17.07.78;730500;730600;728900;729700;0
18.07.78;730000;731100;729600;730900;0
19.07.78;730800;732900;730600;732400;0
20.07.78;733400;737500;733400;737400;0
21.07.78;737400;743200;737200;741600;0
24.07.78;742200;742200;739100;739100;0
25.07.78;737700;742200;737700;740800;0
26.07.78;741100;741100;737700;740300;0
27.07.78;739200;743600;738400;743500;0
28.07.78;746100;748000;744800;745900;0
31.07.78;745700;748800;745200;748800;0
01.08.78;753200;753200;746100;746500;0
02.08.78;747700;748700;746300;747400;0
03.08.78;747900;748400;743900;744800;0
04.08.78;745200;748900;745100;748700;0
07.08.78;748700;752200;748100;752100;0
08.08.78;752000;754600;750200;753000;0
09.08.78;753500;754000;749800;749800;0
10.08.78;748800;754500;748700;754300;0
11.08.78;756000;756700;754400;754900;0
14.08.78;758100;759500;757100;759200;0
15.08.78;757200;758100;755100;757000;0
16.08.78;757500;760200;755400;756300;0
17.08.78;751700;753300;750700;750800;0
18.08.78;755200;755500;748200;751900;0
21.08.78;748700;752100;747700;751900;0
22.08.78;751500;751800;748500;748700;0
23.08.78;742200;747000;740700;746300;0
24.08.78;745900;746900;743800;744000;0
25.08.78;741700;742900;741200;741800;0
28.08.78;742200;743900;741800;742000;0
29.08.78;742700;750700;742400;750600;0
30.08.78;749600;751500;748300;750800;0
31.08.78;752200;752700;749700;749800;0
01.09.78;751600;754800;751000;754700;0
05.09.78;754200;757600;752600;756700;0
06.09.78;755700;756500;755400;755500;0
07.09.78;754700;755400;750400;750400;0
08.09.78;751000;751000;746700;749300;0
11.09.78;749000;750700;747600;749500;0
12.09.78;750200;751700;750000;750600;0
13.09.78;751100;754900;751100;754700;0
14.09.78;753700;754500;751900;753300;0
15.09.78;754100;755900;753600;753600;0
18.09.78;751900;755500;751900;755400;0
19.09.78;754900;757100;752800;753300;0
20.09.78;756800;758600;755900;758200;0
21.09.78;759200;760200;758000;758800;0
22.09.78;756900;761600;756500;761500;0
25.09.78;760200;763200;760000;760500;0
26.09.78;762700;763100;758200;758500;0
27.09.78;758700;761200;755600;761200;0
28.09.78;760200;761800;759500;760300;0
29.09.78;760100;760500;760000;760100;0
02.10.78;759500;762400;759500;762300;0
03.10.78;762800;765500;762800;765500;0
04.10.78;766600;767700;765800;766200;0
05.10.78;767400;767400;765700;766400;0
06.10.78;766200;766200;764200;764700;0
09.10.78;765400;766300;764900;766300;0
10.10.78;768900;768900;766700;767100;0
11.10.78;769200;770100;768900;769900;0
12.10.78;769000;769700;765600;765600;0
13.10.78;767500;768100;766000;766400;0
16.10.78;765600;769500;765200;769300;0
17.10.78;770700;771200;770400;770900;0
18.10.78;771500;772100;770200;770800;0
19.10.78;768000;769100;767400;767600;0
20.10.78;770200;771100;769600;769900;0
23.10.78;770000;770200;767700;767700;0
24.10.78;767400;770200;766600;769800;0
25.10.78;772900;775800;772300;775600;0
26.10.78;776200;778600;774900;776700;0
27.10.78;777200;780200;775600;779700;0
30.10.78;783700;789600;783000;787400;0
31.10.78;787000;787000;778200;781000;0
01.11.78;771000;771000;771000;771000;0
02.11.78;761000;763900;761000;761000;0
03.11.78;754200;758100;752200;755100;0
06.11.78;750700;753700;749200;753300;0
08.11.78;763300;763300;758300;758500;0
09.11.78;754200;755700;748500;748600;0
10.11.78;750200;750600;745500;750300;0
13.11.78;748200;752900;747200;751400;0
14.11.78;751600;752600;749100;749200;0
15.11.78;747200;747700;739200;739200;0
16.11.78;735200;740200;734200;739400;0
17.11.78;739200;742100;736700;740100;0
20.11.78;738700;741000;737300;738000;0
21.11.78;738900;743700;736400;737600;0
22.11.78;737200;741500;736700;741200;0
24.11.78;742700;743700;740400;741300;0
27.11.78;739200;739500;736500;736600;0
28.11.78;736200;736800;731700;732400;0
29.11.78;733200;738200;731300;731600;0
30.11.78;732200;734000;730600;732600;0
01.12.78;732200;736600;732000;736300;0
04.12.78;738200;739300;735700;736100;0
05.12.78;735600;737000;734600;735300;0
06.12.78;735000;737300;734000;737100;0
07.12.78;738500;738800;736900;738400;0
08.12.78;740300;744000;740000;743800;0
11.12.78;744400;747800;741700;742400;0
12.12.78;740200;745200;739700;744500;0
13.12.78;741800;743700;740600;740800;0
14.12.78;742400;743900;741600;743300;0
15.12.78;744900;746600;743100;744300;0
18.12.78;753200;754200;751000;753800;0
19.12.78;755700;760400;751700;759900;0
20.12.78;756600;756700;753800;753800;0
21.12.78;750400;754000;750000;753800;0
22.12.78;754600;754900;752400;752900;0
26.12.78;753300;757900;752400;757800;0
27.12.78;759200;762700;759000;761000;0
28.12.78;761700;763700;758200;761300;0
29.12.78;762700;765800;762700;765200;0
02.01.79;765300;765900;759900;760300;0
03.01.79;758000;759400;755700;759200;0
04.01.79;760200;764100;759900;763100;0
05.01.79;762200;763600;760800;761000;0
08.01.79;760200;764200;759800;762900;0
09.01.79;762400;762600;758000;758200;0
10.01.79;757700;759800;757500;759600;0
11.01.79;758800;759200;754600;754800;0
12.01.79;754200;755800;753700;755600;0
15.01.79;753700;757200;752800;756200;0
16.01.79;756700;766200;756700;762500;0
17.01.79;763200;767700;763000;763600;0
18.01.79;765500;769900;765500;767000;0
19.01.79;769000;769200;766000;768800;0
22.01.79;771200;772200;767200;767500;0
23.01.79;766200;769800;765700;769500;0
24.01.79;771700;774700;771500;774400;0
25.01.79;770800;772500;769400;770700;0
26.01.79;771100;773000;770300;772000;0
29.01.79;771900;773700;768000;768400;0
30.01.79;759200;770400;759200;769800;0
31.01.79;770700;770700;768200;768700;0
01.02.79;767400;767600;764800;767600;0
02.02.79;765200;776200;765100;775200;0
05.02.79;778500;785200;778500;783300;0
06.02.79;779000;785700;778800;779900;0
07.02.79;789400;792200;787200;790400;0
08.02.79;787700;789400;778700;779100;0
09.02.79;780300;784200;776700;780100;0
12.02.79;783300;784200;778700;781700;0
13.02.79;775200;779300;774000;775200;0
14.02.79;774700;785200;774700;782500;0
15.02.79;782000;786400;781600;781600;0
16.02.79;784000;786100;782100;784200;0
20.02.79;784200;788800;782200;786400;0
21.02.79;786500;788600;785100;786300;0
22.02.79;788600;792900;786800;787600;0
23.02.79;789600;790900;787300;789500;0
26.02.79;787600;788600;780600;781300;0
27.02.79;782800;786300;782100;784900;0
28.02.79;787300;790500;785600;786600;0
01.03.79;784100;786700;783600;785700;0
02.03.79;783600;784300;775700;776600;0
05.03.79;773600;773600;767800;769900;0
06.03.79;774100;774600;771900;773000;0
07.03.79;775600;776700;771000;775800;0
08.03.79;773300;774000;772100;773400;0
09.03.79;774900;776000;774300;775000;0
12.03.79;775100;775500;771100;773400;0
13.03.79;771900;774900;771300;773500;0
14.03.79;772900;774400;772200;773500;0
15.03.79;773100;779200;772600;777400;0
16.03.79;777100;779100;776800;777100;0
19.03.79;776000;777600;775800;777500;0
20.03.79;776500;778100;772600;772800;0
21.03.79;773600;776800;773100;776500;0
22.03.79;777100;777600;774700;775700;0
23.03.79;776600;778100;774800;775500;0
26.03.79;780100;781100;779100;780100;0
27.03.79;777600;778400;776100;776700;0
28.03.79;778600;778600;775600;776000;0
29.03.79;774600;775100;771600;773000;0
30.03.79;773100;773100;770100;772900;0
02.04.79;772900;773800;771700;772900;0
03.04.79;772300;773500;771100;771900;0
04.04.79;772400;775100;770400;774400;0
05.04.79;773400;774300;772200;772600;0
06.04.79;772100;773500;770900;773400;0
09.04.79;772800;773600;771800;772300;0
10.04.79;772300;772500;770900;771500;0
11.04.79;769800;770100;764100;764400;0
12.04.79;765100;765600;764000;764700;0
16.04.79;764100;764500;760900;762200;0
17.04.79;763100;765000;762100;764700;0
18.04.79;764700;772100;764600;771600;0
19.04.79;772100;773400;768400;769600;0
20.04.79;767600;769000;766600;768100;0
23.04.79;767800;773000;766900;772800;0
24.04.79;771500;773900;770300;773300;0
25.04.79;773100;775300;773000;774500;0
26.04.79;774100;775400;773300;774200;0
27.04.79;775600;777900;775500;777600;0
30.04.79;775400;779800;775300;778300;0
01.05.79;779100;779600;776700;776900;0
02.05.79;777100;778900;777000;777600;0
03.05.79;777100;778700;776800;778600;0
04.05.79;778600;780600;778100;779400;0
07.05.79;781100;782900;780600;780800;0
08.05.79;779800;780100;775200;776800;0
09.05.79;777800;781600;777300;781400;0
10.05.79;783100;784400;781400;781700;0
11.05.79;782700;782900;778200;778600;0
14.05.79;781800;783500;781000;783300;0
15.05.79;786100;787000;784600;784900;0
16.05.79;787200;788000;784100;787800;0
17.05.79;788600;789100;786400;788800;0
18.05.79;787100;789600;786100;789100;0
21.05.79;793100;797300;791800;796600;0
22.05.79;797100;797600;794400;794900;0
23.05.79;793900;796100;792600;793800;0
24.05.79;793100;795300;792700;794700;0
25.05.79;800100;801000;798100;799600;0
29.05.79;803100;805600;793600;798700;0
30.05.79;797600;802900;796600;800700;0
31.05.79;805700;806900;802100;805900;0
01.06.79;804100;804900;800100;801700;0
04.06.79;799600;805100;799600;804600;0
05.06.79;804100;809600;803500;808500;0
06.06.79;808500;809600;807300;809100;0
07.06.79;804100;807400;804100;806600;0
08.06.79;807300;810300;806600;806600;0
11.06.79;810500;811900;809700;809900;0
12.06.79;806300;808000;805000;805000;0
13.06.79;808700;808700;808700;808700;0
14.06.79;807500;809400;806800;806800;0
15.06.79;808700;810100;808700;808900;0
18.06.79;807100;808400;806600;807200;0
19.06.79;807800;811600;807800;811100;0
20.06.79;810100;811800;808700;808800;0
21.06.79;809800;812500;809600;810500;0
22.06.79;812100;813800;810300;810600;0
25.06.79;812600;813600;811300;812600;0
26.06.79;810100;810300;805600;807800;0
